instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-150.tsp,73,4500,0.99,1e-05,0.92,128432.000000000,0.167596370,1
input-150.tsp,74,4500,0.99,1e-05,0.92,126976.000000000,0.144384030,1
input-150.tsp,72,4500,0.99,1e-05,0.92,133376.000000000,0.169945963,1
input-150.tsp,75,4500,0.99,1e-05,0.92,132096.000000000,0.161857407,1
input-150.tsp,76,4500,0.99,1e-05,0.92,131584.000000000,0.159730757,1
input-150.tsp,77,4500,0.99,1e-05,0.92,133248.000000000,0.152454605,1
input-150.tsp,78,4500,0.99,1e-05,0.92,131152.000000000,0.159010905,1
input-150.tsp,79,4500,0.99,1e-05,0.92,133136.000000000,0.160995066,1
input-150.tsp,80,4500,0.99,1e-05,0.92,132608.000000000,0.143619672,1
input-150.tsp,82,4500,0.99,1e-05,0.92,129024.000000000,0.165399345,1
input-150.tsp,81,4500,0.99,1e-05,0.92,131392.000000000,0.160884453,1
input-150.tsp,83,4500,0.99,1e-05,0.92,132112.000000000,0.163418406,1
input-150.tsp,85,4500,0.99,1e-05,0.92,132096.000000000,0.165305426,1
input-150.tsp,84,4500,0.99,1e-05,0.92,131400.000000000,0.151469526,1
input-150.tsp,86,4500,0.99,1e-05,0.92,131584.000000000,0.160909375,1
input-150.tsp,87,4500,0.99,1e-05,0.92,131584.000000000,0.156200533,1
input-150.tsp,90,4500,0.99,1e-05,0.92,128761.350097656,0.166715052,1
input-150.tsp,88,4500,0.99,1e-05,0.92,131456.000000000,0.174912020,1
input-150.tsp,89,4500,0.99,1e-05,0.92,129792.000000000,0.154103935,1
input-150.tsp,91,4500,0.99,1e-05,0.92,130616.635742188,0.149548016,1
input-150.tsp,92,4500,0.99,1e-05,0.92,129768.000000000,2773.837405633,0
input-150.tsp,93,4500,0.99,1e-05,0.92,131976.000000000,0.170125516,1
input-150.tsp,94,4500,0.99,1e-05,0.92,132096.000000000,0.165463129,1
input-150.tsp,95,4500,0.99,1e-05,0.92,131840.000000000,0.147386858,1
input-150.tsp,96,4500,0.99,1e-05,0.92,132448.000000000,0.175266145,1
input-150.tsp,97,4500,0.99,1e-05,0.92,131956.000000000,0.148577179,1
